category id,gene,locus tag,category1,category2,category3,category4,category5
SW 5.1.2,BSU_21180,yomY,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21030,yonP,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20630,yoqH,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21450,yolJ,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_19970,yosX,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21210,yomV,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20160,yosD,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20280,yorR,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20260,yorT,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20430,yorC,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21310,yozP,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20140,yosF,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_19850,yotK,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20090,yosK,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20210,yorY,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21580,yokI,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21150,yonB,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20370,yorI,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20480,yoqX,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20190,yosA,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20080,yosL,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20750,yopV,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20110,yosI,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21630,yokD,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21329,youB,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21490,sunI,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20860,aimR,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20740,yopW,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21160,yonA,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20290,yorQ,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20200,yorZ,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20940,yopC,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20900,yopG,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20890,yopH,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20970,yonX,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20380,yorH,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20928,yoyH,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20510,yoqU,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20700,yoqA,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21280,yomO,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21060,yonK,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21050,yonN,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21600,yokG,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21440,bdbB,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21260,yomQ,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20770,yopT,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21100,yonG,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21660,sprA,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20950,yopB,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20820,yopO,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20540,yoqR,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20840,yopM,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21350,cwlP,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_21570,yokJ,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20030,yosR,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.2,BSU_20880,yopI,Prophages and mobile genetic elements,Prophages,SP-beta prophage,,
SW 5.1.3,BSU_26130,yqbF,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25790,arsB,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25900,cwlA,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26180,yqbA,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26330,yqdA,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25780,arsC,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26340,yqaF,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26380,yqaB,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26350,sknR,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26120,yqbG,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25820,yqcI,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25810,arsR,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25830,rapE,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26259,yqzO,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25950,yqcC,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26020,yqbP,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25800,yqcK,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26060,yqbM,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26300,yqaI,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26075,yqbK,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26050,txpA,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26090,yqbJ,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26290,yqaJ,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26310,yqaH,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26040,yqbN/2,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25930,yqcE,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25980,yqbT,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25860,yqcG,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26039,yqbN/1,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26089,yqzN,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26190,yqaT,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26110,yqbH,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26160,yqbC,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26360,yqaD,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25870,yqcF,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25850,yqzI,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25990,yqbS,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26010,yqbQ,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25970,yqcA,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26260,yqaM,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26210,yqaR,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26200,yqaS,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26270,yqaL,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26320,yqaG,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25770,spoIVCA,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26240,yqaO,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26280,yqaK,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26230,yqaP,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25840,phrE,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25910,yqxH,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25940,yqcD,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25960,yqcB,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26250,yqaN,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26170,yqbB,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25880,yqxJ,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25890,yqxI,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26030,yqbO,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26220,yqaQ,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26370,yqaC,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26100,yqbI,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_25920,yqxG,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26150,yqbD,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26140,yqbE,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.3,BSU_26000,yqbR,Prophages and mobile genetic elements,Prophages,Skin element,,
SW 5.1.4,BSU_01890,ybcL,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01845,ybcC,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01870,ybcH,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01920,skfB,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01830,ndhF,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01950,skfE,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01860,ybcF,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01980,skfH,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01970,skfG,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01900,ybcM,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01960,skfF,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01880,ybcI,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01810,adaA,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01910,skfA,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01820,adaB,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01800,alkA,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01889,ybzH,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.4,BSU_01935,skfC,Prophages and mobile genetic elements,Prophages,Prophage 1,,
SW 5.1.5,BSU_06083,ydzW/7,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06100,ydiS,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06040,ydiM,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06073,ydzW/1,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06037,ydzT/4,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06049,ydzV,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06110,ydjA,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06048,ydzU,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06070,ydiP,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06130,ydjC,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06074,ydzW/2,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06077,ydzW/4,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06079,ydzW/6,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06036,ydzT/3,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06076,ydzW/3,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06033,ydzT/1,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06038,ydzT/5,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06078,ydzW/5,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06060,ydiO,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06090,ydiR,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06120,ydjB,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.5,BSU_06034,ydzT/2,Prophages and mobile genetic elements,Prophages,Prophage 3,,
SW 5.1.6,BSU_31860,yueB,Prophages and mobile genetic elements,Prophages,Phage-related functions,,
SW 5.1.6,BSU_12460,xlyB,Prophages and mobile genetic elements,Prophages,Phage-related functions,,
SW 5.2.1,BSU_04910,conB,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04990,yddJ,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04940,conE,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04920,conC,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04820,immR,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04880,ydcS,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04980,yddI,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04839,ydzL,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04810,immA,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04890,ydcT,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04830,xis,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04800,int,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04930,conD,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_05010,rapI,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04970,cwlT,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04900,yddA,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_05020,phrI,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04960,conG,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04870,nicK,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04950,yddF,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04860,ydcQ,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_05030,yddM,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04850,ydcP,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_05000,yddK,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.1,BSU_04840,ydcO,Prophages and mobile genetic elements,Mobile genetic elements,ICEBs1,,
SW 5.2.2,BSU_06570,yerB,Prophages and mobile genetic elements,Mobile genetic elements,Additional genes,,
SW 5.2.2,BSU_06610,pcrA,Prophages and mobile genetic elements,Mobile genetic elements,Additional genes,,
SW 6.1,BSU_25560,holA,Groups of genes,Essential genes,,,
SW 6.1,BSU_01200,rpsS,Groups of genes,Essential genes,,,
SW 6.1,BSU_01160,rplC,Groups of genes,Essential genes,,,
SW 6.1,BSU_23840,rnz,Groups of genes,Essential genes,,,
SW 6.1,BSU_32700,sufD,Groups of genes,Essential genes,,,
SW 6.1,BSU_30820,menD,Groups of genes,Essential genes,,,
SW 6.1,BSU_16120,topA,Groups of genes,Essential genes,,,
SW 6.1,BSU_15910,fabG,Groups of genes,Essential genes,,,
SW 6.1,BSU_15290,ftsZ,Groups of genes,Essential genes,,,
SW 6.1,BSU_01300,rpsH,Groups of genes,Essential genes,,,
SW 6.1,BSU_15680,gmk,Groups of genes,Essential genes,,,
SW 6.1,BSU_27960,rplU,Groups of genes,Essential genes,,,
SW 6.1,BSU_34790,trxB,Groups of genes,Essential genes,,,
SW 6.1,BSU_22890,cmk,Groups of genes,Essential genes,,,
SW 6.1,BSU_27410,alaS,Groups of genes,Essential genes,,,
SW 6.1,BSU_30320,leuS,Groups of genes,Essential genes,,,
SW 6.1,BSU_06620,ligA,Groups of genes,Essential genes,,,
SW 6.1,BSU_31600,mrpA,Groups of genes,Essential genes,,,
SW 6.1,BSU_16760,dapG,Groups of genes,Essential genes,,,
SW 6.1,BSU_32710,sufC,Groups of genes,Essential genes,,,
SW 6.1,BSU_15020,ylbI,Groups of genes,Essential genes,,,
SW 6.1,BSU_04640,alr,Groups of genes,Essential genes,,,
SW 6.1,BSU_35760,tagB,Groups of genes,Essential genes,,,
SW 6.1,BSU_27920,obg,Groups of genes,Essential genes,,,
SW 6.1,BSU_16050,rbgA,Groups of genes,Essential genes,,,
SW 6.1,BSU_35740,tagD,Groups of genes,Essential genes,,,
SW 6.1,BSU_29060,ytaG,Groups of genes,Essential genes,,,
SW 6.1,BSU_29790,murC,Groups of genes,Essential genes,,,
SW 6.1,BSU_25870,yqcF,Groups of genes,Essential genes,,,
SW 6.1,BSU_29660,rpsD,Groups of genes,Essential genes,,,
SW 6.1,BSU_31640,mrpE,Groups of genes,Essential genes,,,
SW 6.1,BSU_17370,nrdI,Groups of genes,Essential genes,,,
SW 6.1,BSU_24270,dxs,Groups of genes,Essential genes,,,
SW 6.1,BSU_17380,nrdE,Groups of genes,Essential genes,,,
SW 6.1,BSU_28990,dnaB,Groups of genes,Essential genes,,,
SW 6.1,BSU_33940,gapA,Groups of genes,Essential genes,,,
SW 6.1,BSU_35600,tuaB,Groups of genes,Essential genes,,,
SW 6.1,BSU_40550,ppaC,Groups of genes,Essential genes,,,
SW 6.1,BSU_23220,scpA,Groups of genes,Essential genes,,,
SW 6.1,BSU_03150,aroK,Groups of genes,Essential genes,,,
SW 6.1,BSU_24340,accC,Groups of genes,Essential genes,,,
SW 6.1,BSU_28870,infC,Groups of genes,Essential genes,,,
SW 6.1,BSU_05920,tsaB,Groups of genes,Essential genes,,,
SW 6.1,BSU_15710,priA,Groups of genes,Essential genes,,,
SW 6.1,BSU_16510,pyrH,Groups of genes,Essential genes,,,
SW 6.1,BSU_16670,ribC,Groups of genes,Essential genes,,,
SW 6.1,BSU_30550,metK,Groups of genes,Essential genes,,,
SW 6.1,BSU_14530,rnjA,Groups of genes,Essential genes,,,
SW 6.1,BSU_01000,secE,Groups of genes,Essential genes,,,
SW 6.1,BSU_15920,acpA,Groups of genes,Essential genes,,,
SW 6.1,BSU_01080,rpoC,Groups of genes,Essential genes,,,
SW 6.1,BSU_28090,valS,Groups of genes,Essential genes,,,
SW 6.1,BSU_00530,spoVC,Groups of genes,Essential genes,,,
SW 6.1,BSU_01360,secY,Groups of genes,Essential genes,,,
SW 6.1,BSU_06070,ydiP,Groups of genes,Essential genes,,,
SW 6.1,BSU_06610,pcrA,Groups of genes,Essential genes,,,
SW 6.1,BSU_31630,mrpD,Groups of genes,Essential genes,,,
SW 6.1,BSU_39220,wapI,Groups of genes,Essential genes,,,
SW 6.1,BSU_40400,walK,Groups of genes,Essential genes,,,
SW 6.1,BSU_18090,parE,Groups of genes,Essential genes,,,
SW 6.1,BSU_00910,ispF,Groups of genes,Essential genes,,,
SW 6.1,BSU_06680,gatA,Groups of genes,Essential genes,,,
SW 6.1,BSU_00190,dnaX,Groups of genes,Essential genes,,,
SW 6.1,BSU_28500,trxA,Groups of genes,Essential genes,,,
SW 6.1,BSU_15930,rnc,Groups of genes,Essential genes,,,
SW 6.1,BSU_25290,era,Groups of genes,Essential genes,,,
SW 6.1,BSU_16570,proS,Groups of genes,Essential genes,,,
SW 6.1,BSU_36370,ywpB,Groups of genes,Essential genes,,,
SW 6.1,BSU_35750,tagA,Groups of genes,Essential genes,,,
SW 6.1,BSU_06670,gatC,Groups of genes,Essential genes,,,
SW 6.1,BSU_26350,sknR,Groups of genes,Essential genes,,,
SW 6.1,BSU_22780,folE,Groups of genes,Essential genes,,,
SW 6.1,BSU_25680,yqeG,Groups of genes,Essential genes,,,
SW 6.1,BSU_17910,yneF,Groups of genes,Essential genes,,,
SW 6.1,BSU_16770,dapA,Groups of genes,Essential genes,,,
SW 6.1,BSU_32110,yumC,Groups of genes,Essential genes,,,
SW 6.1,BSU_16530,uppS,Groups of genes,Essential genes,,,
SW 6.1,BSU_01780,glmS,Groups of genes,Essential genes,,,
SW 6.1,BSU_15430,ileS,Groups of genes,Essential genes,,,
SW 6.1,BSU_01230,rplP,Groups of genes,Essential genes,,,
SW 6.1,BSU_00920,gltX,Groups of genes,Essential genes,,,
SW 6.1,BSU_00940,cysS,Groups of genes,Essential genes,,,
SW 6.1,BSU_06690,gatB,Groups of genes,Essential genes,,,
SW 6.1,BSU_30780,menC,Groups of genes,Essential genes,,,
SW 6.1,BSU_15190,mraY,Groups of genes,Essential genes,,,
SW 6.1,BSU_35700,tagH,Groups of genes,Essential genes,,,
SW 6.1,BSU_22450,cca,Groups of genes,Essential genes,,,
SW 6.1,BSU_35290,prfB,Groups of genes,Essential genes,,,
SW 6.1,BSU_14850,ftsW,Groups of genes,Essential genes,,,
SW 6.1,BSU_01320,rplR,Groups of genes,Essential genes,,,
SW 6.1,BSU_00790,folK,Groups of genes,Essential genes,,,
SW 6.1,BSU_01150,rpsJ,Groups of genes,Essential genes,,,
SW 6.1,BSU_03130,nadE,Groups of genes,Essential genes,,,
SW 6.1,BSU_38120,rodA,Groups of genes,Essential genes,,,
SW 6.1,BSU_01330,rpsE,Groups of genes,Essential genes,,,
SW 6.1,BSU_14180,ykuQ,Groups of genes,Essential genes,,,
SW 6.1,BSU_25070,ispG,Groups of genes,Essential genes,,,
SW 6.1,BSU_36410,mbl,Groups of genes,Essential genes,,,
SW 6.1,BSU_06060,ydiO,Groups of genes,Essential genes,,,
SW 6.1,BSU_27940,rpmA,Groups of genes,Essential genes,,,
SW 6.1,BSU_00130,serS,Groups of genes,Essential genes,,,
SW 6.1,BSU_01220,rpsC,Groups of genes,Essential genes,,,
SW 6.1,BSU_15950,ftsY,Groups of genes,Essential genes,,,
SW 6.1,BSU_01170,rplD,Groups of genes,Essential genes,,,
SW 6.1,BSU_37150,pyrG,Groups of genes,Essential genes,,,
SW 6.1,BSU_25210,dnaG,Groups of genes,Essential genes,,,
SW 6.1,BSU_00070,gyrA,Groups of genes,Essential genes,,,
SW 6.1,BSU_15220,murG,Groups of genes,Essential genes,,,
SW 6.1,BSU_14840,ylaN,Groups of genes,Essential genes,,,
SW 6.1,BSU_09950,prsA,Groups of genes,Essential genes,,,
SW 6.1,BSU_22440,birA,Groups of genes,Essential genes,,,
SW 6.1,BSU_16040,rplS,Groups of genes,Essential genes,,,
SW 6.1,BSU_01490,rplM,Groups of genes,Essential genes,,,
SW 6.1,BSU_32170,dapF,Groups of genes,Essential genes,,,
SW 6.1,BSU_00770,sul,Groups of genes,Essential genes,,,
SW 6.1,BSU_31660,mrpG,Groups of genes,Essential genes,,,
SW 6.1,BSU_00020,dnaN,Groups of genes,Essential genes,,,
SW 6.1,BSU_29210,accD,Groups of genes,Essential genes,,,
SW 6.1,BSU_15940,smc,Groups of genes,Essential genes,,,
SW 6.1,BSU_30790,menE,Groups of genes,Essential genes,,,
SW 6.1,BSU_27950,prp,Groups of genes,Essential genes,,,
SW 6.1,BSU_09510,yhdL,Groups of genes,Essential genes,,,
SW 6.1,BSU_27510,yrvO,Groups of genes,Essential genes,,,
SW 6.1,BSU_01050,rplL,Groups of genes,Essential genes,,,
SW 6.1,BSU_01130,tufA,Groups of genes,Essential genes,,,
SW 6.1,BSU_28630,pheT,Groups of genes,Essential genes,,,
SW 6.1,BSU_00670,tilS,Groups of genes,Essential genes,,,
SW 6.1,BSU_15180,murE,Groups of genes,Essential genes,,,
SW 6.1,BSU_35720,tagF,Groups of genes,Essential genes,,,
SW 6.1,BSU_13300,mgtE,Groups of genes,Essential genes,,,
SW 6.1,BSU_37330,argS,Groups of genes,Essential genes,,,
SW 6.1,BSU_22840,yphC,Groups of genes,Essential genes,,,
SW 6.1,BSU_22710,aroF,Groups of genes,Essential genes,,,
SW 6.1,BSU_01210,rplV,Groups of genes,Essential genes,,,
SW 6.1,BSU_21810,dfrA,Groups of genes,Essential genes,,,
SW 6.1,BSU_16500,tsf,Groups of genes,Essential genes,,,
