refseq.id.x,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral replication genes,Viral genes with unknown function,Viral hypothetical genes,Viral genes with host benefits,Viral structure genes,Viral genes with viral benefits,virus.tax.id,virus.name,virus.lineage,refseq.id.y,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family,genus.etc,pmid,evidence,sample.type,source.organism,spor_host
NC_048638,0,FALSE,0,85,2,1,FALSE,0.011764706,10,26,47,1,1,0,1622115,Pseudomonas phage ZC03,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048638,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048639,0,FALSE,0,82,2,0,FALSE,0.012195122,10,28,42,1,1,0,1622116,Pseudomonas phage ZC08,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048639,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048640,0,FALSE,0,74,5,4,TRUE,0.013513514,6,14,51,2,0,1,1868826,Bacillus phage vB_BtS_BMBtp14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048640,NA,NA,NA,1428,Bacillus thuringiensis,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus cereus group,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048641,0,FALSE,0,68,4,2,TRUE,0.044117647,6,29,29,3,1,0,1868598,Bacillus phage PfEFR-4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048641,NA,NA,NA,1396,Bacillus cereus,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus cereus group,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048642,0,FALSE,0,74,10,2,FALSE,0.013513514,4,45,18,5,1,1,1868594,Clostridium phage CDKM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus,NC_048642,NA,NA,NA,1496,Clostridioides difficile,Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048643,0,FALSE,0,81,8,2,FALSE,0.024691358,4,49,20,6,1,1,1868595,Clostridium phage CDKM15,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Lubbockvirus; unclassified Lubbockvirus,NC_048643,NA,NA,NA,1496,Clostridioides difficile,Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048644,0,FALSE,0,63,12,0,FALSE,0.079365079,8,39,8,6,1,1,1934428,Staphylococcus phage 3 AJ-2017,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Biseptimavirus; unclassified Biseptimavirus,NC_048644,NA,NA,NA,93062,Staphylococcus aureus subsp. aureus COL,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus; Staphylococcus aureus,28143440,Literature,NA,NA,FALSE
NC_048645,0,FALSE,0,277,14,4,FALSE,0.0433213,30,164,28,29,9,17,1885242,Cronobacter phage vB_CsaM_leB,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae,NC_048645,NA,NA,NA,28141,Cronobacter sakazakii,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cronobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048646,0,FALSE,0,284,14,5,FALSE,0.045774648,30,168,31,30,9,16,1873954,Cronobacter phage vB_CsaM_leE,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae,NC_048646,NA,NA,NA,28141,Cronobacter sakazakii,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cronobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048647,0,FALSE,0,217,10,2,FALSE,0.055299539,13,144,40,15,2,3,1871716,Klebsiella phage KNP2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048647,NA,NA,NA,576,Klebsiella sp.,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048648,0,FALSE,0,73,6,0,FALSE,0.02739726,3,63,2,5,0,0,1897739,Salmonella phage ST-101,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Chivirus; unclassified Chivirus,NC_048648,NA,NA,NA,590,Salmonella,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,NCBI Virus,NA,NA,FALSE
NC_048649,0,FALSE,0,79,3,0,FALSE,0.012658228,5,28,37,3,3,3,1913047,Salmonella phage UPF_BP2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Rosemountvirus; unclassified Rosemountvirus,NC_048649,NA,NA,NA,59201,Salmonella enterica subsp. enterica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,RefSeq,NA,NA,FALSE
NC_048650,0,FALSE,0,179,9,3,FALSE,0,8,20,147,0,2,2,1913591,Streptomyces phage BRock,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048650,NA,NA,NA,1931,Streptomyces sp.,Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,NA,RefSeq,NA,NA,FALSE
NC_048651,0,FALSE,0,81,4,0,FALSE,0.024691358,6,21,48,5,1,0,1913112,Aeribacillus phage AP45,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048651,NA,NA,NA,33936,Aeribacillus pallidus,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Aeribacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048652,0,FALSE,0,244,6,2,FALSE,0.03688524599999999,10,118,96,12,6,2,1933063,Bacillus phage vB_BsuM-Goe3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Bastillevirinae; unclassified Bastillevirinae; Bacillus virus vB_BsuM-Goe3,NC_048652,NA,NA,NA,1423,Bacillus subtilis,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus subtilis group,NA,RefSeq,NA,NA,TRUE
NC_048653,0,FALSE,0,95,8,0,FALSE,0,9,30,54,0,1,1,1958917,Pectobacterium phage vB_PatP_CB1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048653,NA,NA,NA,29471,Pectobacterium atrosepticum,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Pectobacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048654,0,FALSE,0,96,8,0,FALSE,0,9,28,57,0,1,1,1958919,Pectobacterium phage vB_PatP_CB4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048654,NA,NA,NA,29471,Pectobacterium atrosepticum,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Pectobacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048655,0,FALSE,0,73,5,0,FALSE,0.02739726,3,62,3,5,0,0,1958913,Salmonella phage BSPM4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Chivirus; unclassified Chivirus,NC_048655,NA,NA,NA,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048656,0,FALSE,0,260,12,2,FALSE,0.046153846,14,162,64,15,2,3,1907784,Klebsiella phage vB_KpnM_BIS47,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048656,NA,NA,NA,573,Klebsiella pneumoniae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048657,0,FALSE,0,65,5,0,FALSE,0.076923077,7,49,2,5,1,1,1965490,Staphylococcus phage IME1361_01,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Biseptimavirus; unclassified Biseptimavirus,NC_048657,NA,NA,NA,1280,Staphylococcus aureus,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048658,0,FALSE,0,51,4,0,FALSE,0,7,39,3,1,1,0,1969736,Staphylococcus phage SA7,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Biseptimavirus; unclassified Biseptimavirus,NC_048658,NA,NA,NA,1280,Staphylococcus aureus,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048659,0,FALSE,0,98,8,0,FALSE,0,9,28,59,0,1,1,1965354,Pectobacterium phage phiA41,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048659,NA,NA,NA,55208,Pectobacterium wasabiae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Pectobacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048660,0,FALSE,0,184,26,3,FALSE,0.043478261,24,42,95,16,4,3,1978922,Aeromonas phage phiA8-29,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; unclassified Ackermannviridae,NC_048660,NA,NA,NA,647,Aeromonas sp.,Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048661,0,FALSE,0,25,1,1,FALSE,0,6,3,14,0,2,0,1983541,Clostridium phage CPS1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048661,NA,NA,NA,1502,Clostridium perfringens,Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048662,0,FALSE,0,91,6,0,FALSE,0,4,77,5,2,1,2,2562635,Pseudomonas phage R12,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pbunavirus; unclassified Pbunavirus,NC_048662,NA,NA,NA,286,Pseudomonas,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA,NCBI Virus,NA,NA,FALSE
NC_048663,0,FALSE,0,92,6,0,FALSE,0,4,79,4,2,1,2,2562636,Pseudomonas phage R26,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pbunavirus; unclassified Pbunavirus,NC_048663,NA,NA,NA,286,Pseudomonas,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA,NCBI Virus,NA,NA,FALSE
NC_048664,0,FALSE,0,139,2,1,FALSE,0.079136691,12,32,82,12,0,1,2699738,Cronobacter phage vB_CsaP_009,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048664,NA,NA,NA,28141,Cronobacter sakazakii,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cronobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048665,0,FALSE,0,48,6,1,FALSE,0.020833333,4,32,4,4,3,1,1522091,Clostridium phage phiCDHM14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048665,NA,NA,NA,1485,Clostridium,Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,NCBI Virus,NA,NA,TRUE
NC_048666,0,FALSE,0,71,4,0,FALSE,0.028169014,3,61,2,5,0,0,2749261,Salmonella phage YSD1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Chivirus; Salmonella virus YSD1,NC_048666,NA,NA,NA,590,Salmonella,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,NA,NA,NA,FALSE
NC_048667,0,FALSE,0,38,6,0,FALSE,0,3,11,23,0,1,0,1873341,Bacillus phage Deep-Purple,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048667,NA,NA,NA,1396,Bacillus cereus,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus cereus group,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_048668,0,FALSE,0,352,40,3,FALSE,0.014204545,8,73,263,5,0,3,2024252,Serratia phage 2050HW,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048668,NA,NA,NA,615,Serratia marcescens,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048669,0,FALSE,0,63,4,0,FALSE,0,10,42,10,0,1,0,2015828,Rhodococcus phage Hiro,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Rerduovirus; unclassified Rerduovirus,NC_048669,NA,NA,NA,1833,Rhodococcus erythropolis,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Nocardiaceae; Rhodococcus,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048670,0,FALSE,0,79,3,0,FALSE,0.012658228,3,40,30,4,0,2,2024238,Klebsiella phage KPN N137,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048670,NA,NA,NA,573,Klebsiella pneumoniae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048671,0,FALSE,0,53,1,1,FALSE,0.037735849,7,16,27,2,0,1,2301529,Lentibacter virus vB_LenP_ICBM2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048671,NA,NA,NA,2024994,Lentibacter sp.,Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Lentibacter,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Lentibacter,NA,RefSeq,NA,NA,FALSE
NC_048672,0,FALSE,0,54,1,1,FALSE,0.037037037,7,19,25,2,0,1,2301528,Lentibacter virus vB_LenP_ICBM1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048672,NA,NA,NA,2024994,Lentibacter sp.,Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Lentibacter,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Lentibacter,NA,RefSeq,NA,NA,FALSE
NC_048673,0,FALSE,0,412,14,0,FALSE,0.031553398,33,226,105,27,10,11,2024208,Aeromonas phage AS-zj,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae,NC_048673,NA,NA,NA,29491,Aeromonas salmonicida subsp. salmonicida,Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; Aeromonas salmonicida,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas; Aeromonas salmonicida,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048674,0,FALSE,0,414,13,0,FALSE,0.033816425,32,216,115,29,10,12,2026113,Aeromonas phage AS-sw,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; unclassified Tevenvirinae,NC_048674,NA,NA,NA,29491,Aeromonas salmonicida subsp. salmonicida,Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; Aeromonas salmonicida,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas; Aeromonas salmonicida,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048675,0,FALSE,0,91,6,0,FALSE,0,4,78,4,2,1,2,2029635,Pseudomonas phage BrSP1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pbunavirus; unclassified Pbunavirus,NC_048675,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,NA,RefSeq,NA,NA,FALSE
NC_048676,0,FALSE,0,92,8,0,FALSE,0,4,78,5,2,1,2,2041215,Pseudomonas phage SL1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pbunavirus; unclassified Pbunavirus,NC_048676,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048677,0,FALSE,0,186,4,0,FALSE,0.048387097,4,43,122,12,4,1,2041210,Lactobacillus phage LpeD,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; unclassified Herelleviridae,NC_048677,NA,NA,NA,1589,Lactiplantibacillus pentosus,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048678,0,FALSE,0,83,0,0,FALSE,0,3,2,78,0,0,0,2041382,Leptospira phage LE3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048678,NA,NA,NA,172,Leptospira biflexa,Bacteria; Spirochaetes; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048679,0,FALSE,0,79,0,0,FALSE,0,3,2,74,0,0,0,2041383,Leptospira phage LE4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_048679,NA,NA,NA,172,Leptospira biflexa,Bacteria; Spirochaetes; Spirochaetia; Leptospirales; Leptospiraceae; Leptospira,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048680,0,FALSE,0,66,2,0,FALSE,0.03030303,5,36,20,3,1,1,2041454,Lactobacillus phage LJ,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_048680,NA,NA,NA,1215914,Lactobacillus casei W56,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lacticaseibacillus; Lacticaseibacillus casei,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus; Lacticaseibacillus casei,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048681,0,FALSE,0,52,5,0,FALSE,0.057692308,7,36,4,3,1,1,2060949,Staphylococcus phage phiSa2wa_st22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Biseptimavirus; unclassified Biseptimavirus,NC_048681,NA,NA,NA,1280,Staphylococcus aureus,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048682,0,FALSE,0,248,10,3,FALSE,0.052419355,14,161,55,16,0,2,2053702,Raoultella phage Ro1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; unclassified Vequintavirinae,NC_048682,NA,NA,NA,54291,Raoultella ornithinolytica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Raoultella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048683,0,FALSE,0,71,5,0,FALSE,0.028169014,3,59,4,5,0,0,2048975,Salmonella phage KFS-SE1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Chivirus; unclassified Chivirus,NC_048683,NA,NA,NA,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_048684,0,FALSE,0,60,3,0,FALSE,0,2,2,56,0,0,0,2053723,Streptomyces phage WRightOn,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_048684,NA,NA,NA,1938,Streptomyces viridochromogenes,Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
